loss,accuracy,val_loss,val_accuracy
0.6696522235870361,0.7229132056236267,0.6294050812721252,0.8790322542190552
0.5854271650314331,0.9471727013587952,0.5548390746116638,0.9283154010772705
0.5163435935974121,0.9585844278335571,0.49380871653556824,0.9292114973068237
0.4590640068054199,0.9576869010925293,0.4433688223361969,0.9336917400360107
0.4116068482398987,0.9584562182426453,0.4016539454460144,0.9363799095153809
0.3711821436882019,0.9573022127151489,0.36673811078071594,0.9372760057449341
0.33839845657348633,0.9562764167785645,0.3375985622406006,0.9354838728904724
0.3098088502883911,0.9567893147468567,0.31307023763656616,0.9354838728904724
0.2857213318347931,0.9578151106834412,0.2923407256603241,0.9354838728904724
0.26459118723869324,0.957943320274353,0.27465325593948364,0.9354838728904724
0.24646803736686707,0.9580715298652649,0.25948649644851685,0.9354838728904724
0.23104983568191528,0.9570457935333252,0.2465139627456665,0.9363799095153809
0.21681590378284454,0.9584562182426453,0.2352621704339981,0.9363799095153809
0.20467863976955414,0.9580715298652649,0.225534126162529,0.9363799095153809
0.19523590803146362,0.9567893147468567,0.21717379987239838,0.9354838728904724
0.18609555065631866,0.957943320274353,0.20986837148666382,0.9354838728904724
0.17738628387451172,0.9585844278335571,0.20353829860687256,0.9354838728904724
0.17063544690608978,0.9584562182426453,0.19809620082378387,0.9336917400360107
0.16433025896549225,0.9583280086517334,0.1933625191450119,0.9336917400360107
0.15810531377792358,0.9580715298652649,0.1892470419406891,0.9336917400360107
0.15333987772464752,0.9589691162109375,0.1856968104839325,0.934587836265564
0.14866232872009277,0.9578151106834412,0.1826089769601822,0.9336917400360107
0.1448119878768921,0.9589691162109375,0.17993995547294617,0.9327957034111023
0.14144939184188843,0.9581997394561768,0.17765477299690247,0.9327957034111023
0.13778157532215118,0.9597384333610535,0.17564980685710907,0.9327957034111023
0.13518497347831726,0.9581997394561768,0.17394474148750305,0.9336917400360107
0.13227471709251404,0.9588409066200256,0.17249207198619843,0.9336917400360107
0.1302267611026764,0.9588409066200256,0.17123711109161377,0.9327957034111023
0.12800802290439606,0.9593537449836731,0.17015284299850464,0.9327957034111023
0.12638729810714722,0.958712637424469,0.1692534238100052,0.9327957034111023
0.12470223009586334,0.9599948525428772,0.16848690807819366,0.9327957034111023
0.12291505187749863,0.9578151106834412,0.16784195601940155,0.9327957034111023
0.12197120487689972,0.9576869010925293,0.16729314625263214,0.9327957034111023
0.12055467814207077,0.9584562182426453,0.1668524295091629,0.9327957034111023
0.119390569627285,0.9588409066200256,0.16650797426700592,0.9327957034111023
0.11848647147417068,0.958712637424469,0.1662202626466751,0.9327957034111023
0.11762866377830505,0.9581997394561768,0.16598983108997345,0.9327957034111023
0.11710061132907867,0.9593537449836731,0.16581417620182037,0.9318996667861938
0.11585338413715363,0.9599948525428772,0.16568511724472046,0.9318996667861938
0.11511466652154922,0.958712637424469,0.16559544205665588,0.9318996667861938
0.11437936872243881,0.9589691162109375,0.16554974019527435,0.9318996667861938
0.11382568627595901,0.9588409066200256,0.16553013026714325,0.9310035705566406
0.11328355967998505,0.9601231217384338,0.16551226377487183,0.9318996667861938
0.11332827061414719,0.9593537449836731,0.16551534831523895,0.9318996667861938
0.11279784142971039,0.9605077505111694,0.1655169278383255,0.9318996667861938
0.1126738041639328,0.9594820141792297,0.16551798582077026,0.9318996667861938
