loss,accuracy,val_loss,val_accuracy
0.4472402036190033,0.7906545996665955,0.39122429490089417,0.8257887363433838
0.3715652823448181,0.8324065804481506,0.35634472966194153,0.845678985118866
0.334248811006546,0.857672393321991,0.3312678337097168,0.8443072438240051
0.30889028310775757,0.871817409992218,0.30747491121292114,0.868998646736145
0.29110342264175415,0.8812798857688904,0.2908540964126587,0.882030189037323
0.2778656482696533,0.8856697082519531,0.27883878350257874,0.8895747661590576
0.26456382870674133,0.8945468664169312,0.27218836545944214,0.8923182487487793
0.254615843296051,0.8994244337081909,0.26832613348960876,0.8930041193962097
0.24550272524356842,0.9029362797737122,0.25942498445510864,0.8971193432807922
0.23807847499847412,0.9063506126403809,0.2496984601020813,0.9108367562294006
0.2317313700914383,0.906643271446228,0.2494870126247406,0.8991769552230835
0.22500784695148468,0.9128865599632263,0.24769121408462524,0.9039780497550964
0.21911007165908813,0.9139596223831177,0.23849348723888397,0.9053497910499573
0.21401025354862213,0.9182518720626831,0.23320797085762024,0.9128943681716919
0.21005870401859283,0.9182518720626831,0.23046575486660004,0.9170095920562744
0.2058952897787094,0.9188371896743774,0.22458231449127197,0.9170095920562744
0.20082876086235046,0.92342209815979,0.2210555076599121,0.9197530746459961
0.19652491807937622,0.9245927333831787,0.21956409513950348,0.9204389452934265
0.1939140409231186,0.9277143478393555,0.22637049853801727,0.916323721408844
0.18970191478729248,0.9291776418685913,0.2151075303554535,0.9170095920562744
0.18774430453777313,0.9300556182861328,0.21502839028835297,0.9183813333511353
0.18413278460502625,0.930836021900177,0.21563458442687988,0.9170095920562744
0.17919692397117615,0.9326894879341125,0.21169841289520264,0.9204389452934265
0.1784287542104721,0.9333723783493042,0.21357287466526031,0.9211248159408569
0.17796188592910767,0.9322993159294128,0.2140805572271347,0.9183813333511353
0.1768515706062317,0.9358111619949341,0.21163634955883026,0.9218106865882874
0.17652958631515503,0.9359086751937866,0.2117975652217865,0.9218106865882874
0.17632676661014557,0.9360062479972839,0.21129921078681946,0.9231824278831482
0.17626823484897614,0.9361038208007812,0.21111144125461578,0.924554169178009
0.1762445569038391,0.9358111619949341,0.21103110909461975,0.924554169178009
0.17621347308158875,0.9359086751937866,0.21097882091999054,0.924554169178009
0.17619182169437408,0.9360062479972839,0.21087150275707245,0.9238682985305786
0.17617595195770264,0.9360062479972839,0.21082662045955658,0.9238682985305786
0.17614485323429108,0.9355185031890869,0.21086804568767548,0.924554169178009
0.1760890781879425,0.9359086751937866,0.21085412800312042,0.924554169178009
0.176082581281662,0.9359086751937866,0.21084412932395935,0.924554169178009
